frame,timestamp,x_cm,y_cm,x_velocity_cm_per_s,y_velocity_cm_per_s,z_particle_velocity_cm_per_s
549,-0.0323030677213971,16.19158878504673,10.95140186915888,2.55087796694736,3.166607131382931,-0.4415887850467275
553,0.135038986429997,16.618457943925232,11.481308411214952,4.339424587450703,-5.981369025945567,-0.2810110450297364
558,0.3442165541192388,17.825467289719626,8.699299065420561,4.026673265832673,-11.962738051891243,-0.7359813084112181
562,0.5115586082706294,18.13457943925233,6.977102803738317,0.0,-5.805446407535452,-0.5218776550552249
566,0.6789006624220235,17.825467289719626,6.756308411214953,-2.3456349121355307,-1.2510052864722858,11.24752611324904
571,0.8880782301112617,17.25140186915888,6.50607476635514,-3.7139219442146008,-0.312751321618072,5.639719626168235
575,1.055420284262656,16.427102803738318,6.638551401869159,-2.506897312344861,7.3007886640218524,0.6042793900639458
579,1.2227623384140465,16.412383177570092,8.949532710280373,1.4073809472813226,14.68953863724879,2.649532710280373
583,1.3901043925654406,16.898130841121496,11.554906542056074,3.2985490951906047,10.863221686827703,-10.913551401869167
587,1.5574464467168312,17.516355140186917,12.585280373831775,3.254568440588048,2.858742549165186,12.41643760307854
591,1.724788500868225,17.98738317757009,12.511682242990654,3.166607131382965,0.131941963807624,3.851635514018697
595,1.892130555019616,18.576168224299064,12.629439252336448,2.067090766319448,0.263883927615248,0.0
599,2.05947260917101,18.67920560747664,12.6,-9.323898775738751,5.761465752932908,-0.0802888700084961
619,2.89618287992797,14.027803738317756,14.14556074766355,3.210587785985512,4.661949387869376,-0.1379964953271029
627,3.230866988230755,18.63504672897196,12.791355140186916,-4.090200878036338,-4.398065460254127,2.488954970263403
631,3.398209042382149,18.738084112149533,12.658878504672897,0.263883927615248,-0.5717485098330373,-0.4817332200509767
635,3.5655510965335395,18.723364485981307,12.6,-0.3958258914228773,0.1759226184101653,-1.967077315208154
643,3.900235204836324,13.615654205607475,14.395794392523364,-0.1759226184101653,-0.527767855230496,-1.6459218351741691
651,4.234919313139109,18.67920560747664,12.423364485981308,0.6597098190381252,0.131941963807624,-1.6459218351741691
655,4.402261367290503,18.76752336448598,12.585280373831775,0.263883927615248,-0.3958258914228719,-1.5656329651656733
659,4.569603421441894,18.76752336448598,12.29088785046729,1.055535710460992,-0.7916517828457439,-1.164188615123194
663,4.736945475593288,19.120794392523365,12.320327102803738,1.5393229110889413,-0.3078645822177893,0.772780373831779
667,4.904287529744678,19.28271028037383,12.18785046728972,0.5717485098330319,1.0995163650635331,10.110059026069855
671,5.0716295838960725,19.31214953271028,12.688317757009344,0.3958258914228773,0.6157291644355786,-0.1577102803738312
675,5.238971638047463,19.41518691588785,12.39392523364486,3.792109774619119,4.691269824271076,0.2575934579439241
680,5.448149205736705,20.739953271028035,14.45467289719626,-2.1501653361242297,-0.7036904736406554,-1.467502124044181
684,5.615491259888099,18.605607476635512,12.128971962616822,-8.796130920508254,-5.233697897702413,0.020072217502124
688,5.78283331403949,17.796028037383177,12.70303738317757,-2.814761894562645,1.5833035656914878,6.793673616103462
692,5.950175368190884,17.663551401869157,12.658878504672897,1.5833035656914878,-0.8356324374482852,0.0
696,6.117517422342274,18.32593457943925,12.423364485981308,3.3865104043956875,-0.4837872006279546,0.0498567983117275
704,6.452201530645059,12.732476635514018,14.48411214953271,7.168846700214231,7.1248660456116895,0.0639983746444536
716,6.954227693099238,17.8107476635514,12.688317757009344,-0.7036904736406613,0.263883927615248,1.8729455365775007
720,7.1215697472506285,17.8107476635514,12.629439252336448,-1.0115550558584452,-0.527767855230496,5.620220900594724
724,7.288911801402023,17.472196261682242,12.511682242990654,-3.122626476780429,-2.418936003139773,3.0911214953270987
728,7.456253855553413,16.765654205607476,11.819859813084111,-1.9791294571143545,-0.1759226184101653,-0.1204333050127441
732,7.623595909704807,16.80981308411215,12.452803738317757,-0.3518452368203306,1.0995163650635331,-3.6531435853865712
736,7.790937963856198,16.64789719626168,12.18785046728972,-1.1434970196660743,0.3518452368203306,-3.532710280373826
740,7.958280018007592,16.427102803738318,12.570560747663553,-1.4513616018838584,-1.6272842202940292,-1.6459218351741691
