frame,timestamp,x_cm,y_cm,x_velocity_cm_per_s,y_velocity_cm_per_s,z_particle_velocity_cm_per_s
913,-0.0042579012703924,19.194392523364485,11.466588785046728,6.416929009216031,-0.3468610275251909,-3.7093457943925
918,0.1654887695879274,20.283644859813084,11.40771028037383,5.636491697284293,-0.2601457706438904,-2.355140186915875
933,0.6747287821628944,7.256775700934579,6.461915887850467,0.0,0.0,3.974299065420576
938,0.844475453021218,7.242056074766355,6.461915887850467,-0.0433576284406479,0.0433576284406479,-1.7295560747663623
943,1.0142221238795417,7.242056074766355,6.476635514018692,0.0,0.0,-0.1204333050127441
948,1.183968794737858,7.242056074766355,6.461915887850467,0.0433576284406488,-0.0433576284406488,-1.164188615123194
953,1.3537154655961814,7.256775700934579,6.461915887850467,0.0433576284406479,0.0,4.215165675446045
958,1.523462136454505,7.256775700934579,6.461915887850467,-0.0867152568812959,0.0,-3.1312659303313466
963,1.6932088073128284,7.22733644859813,6.461915887850467,-0.0433576284406479,0.0,-3.733432455395068
968,1.862955478171152,7.242056074766355,6.461915887850467,0.0433576284406488,0.0,-3.4223130841121616
973,2.0327021490294683,7.242056074766355,6.461915887850467,0.0,0.0,3.532710280373827
988,2.541942161604439,19.400467289719625,3.694626168224299,-5.506418811962285,5.202915412877752,-0.8028887000849613
993,2.7116888324627624,18.738084112149533,4.268691588785047,-1.604232252304003,4.552550986268128,-1.6459218351741691
998,2.881435503321079,18.855841121495327,5.2401869158878505,-0.2167881422032495,5.939995096368889,-3.733432455395068
1003,3.0511821741794023,18.66448598130841,6.285280373831776,-0.130072885321949,6.633717151419131,-3.934154630416307
1008,3.220928845037726,18.811682242990653,7.492289719626168,1.9510932798291631,7.544227348672736,-2.575934579439261
1013,3.3906755158960493,19.326869158878505,8.846495327102803,2.861603477082765,6.893862922063019,2.810110450297362
1018,3.560422186754373,19.783177570093457,9.832710280373831,2.4280271926763257,6.547001894537978,2.6896771452846187
1023,3.730168857612689,20.151168224299063,11.069158878504672,2.2979543073543844,5.463061183521751,1.3247663551401856
1028,3.8999155284710127,20.563317757009344,11.687383177570092,2.1678814220323974,1.8210203945072088,-0.4047897196261699
1033,4.069662199329336,20.88714953271028,11.687383177570092,1.647589880744622,-0.823794940372311,-3.495911214953284
1053,4.748648882762623,21.52009345794393,3.650467289719626,1.9510932798291631,-4.422478100946089,-2.368521665250634
1058,4.918395553620947,21.578971962616823,3.6357476635514017,-0.6503644266097245,2.254596678913691,-7.707731520815623
1063,5.08814222447927,21.29929906542056,4.415887850467289,-2.5147424495575814,5.159557784437104,0.0
1073,5.42763556619591,7.242056074766355,6.461915887850467,0.1734305137625954,4.725981500030721,6.329439252336471
1083,5.767128907912557,20.4161214953271,5.976168224299065,-2.818245848642112,-5.463061183521637,-5.04147196261684
1088,5.936875578770881,19.82733644859813,5.13714953271028,-3.4252526468111832,-3.6420407890144255,4.335598980458787
1093,6.106622249629204,19.253271028037386,4.739719626168224,-2.037808536710501,-3.0350339908454176,3.492565845369579
1098,6.276368920487521,19.135514018691588,4.10677570093458,-0.7804373119316795,-5.376345926640455,0.2408666100254883
1103,6.446115591345844,18.988317757009344,2.914485981308411,-3.4252526468111832,-5.983352724809413,-0.1204333050127441
1118,6.955355603920815,7.242056074766355,6.461915887850467,8.281307032163927,-9.798824027586637,2.930543755310106
1123,7.125102274779131,10.06822429906542,3.15,6.156783238572133,-9.105101972536254,5.703855140186936
1128,7.294848945637455,9.332242990654205,3.3707943925233645,-0.6503644266097193,0.0867152568812959,2.6495327102803827
1133,7.464595616495778,9.847429906542056,3.1794392523364485,1.2573712247787907,-0.7804373119316631,-1.0838997451146977
1138,7.634342287354102,9.75911214953271,3.105841121495327,-1.51751699542271,-0.910510197253626,0.2007221750212403
1143,7.804088958212418,9.332242990654205,2.870327102803738,-2.471384821116985,0.910510197253626,0.3612999150382325
1148,7.973835629070741,8.920093457943924,3.414953271028037,-0.9972254541349028,3.8588289312176665,0.2408666100254883
1153,8.143582299929065,8.993691588785046,4.180373831775701,0.4335762844064795,5.376345926640342,1.324766355140186
1158,8.313328970787389,9.067289719626167,5.2401869158878505,1.5175169954226784,6.547001894537836,0.0
1163,8.483075641645712,9.508878504672897,6.40303738317757,2.6448153348795804,6.590359522978622,-6.108644859813105
1168,8.652822312504028,9.96518691588785,7.477570093457944,2.2979543073543898,5.246273041318509,1.3615654205607537
1173,8.822568983362352,10.289018691588783,8.18411214953271,2.3413119357949896,2.731530591760821,5.580076465590476
1178,8.992315654220675,10.760046728971965,8.404906542056075,3.338537389929887,0.3035033990845356,-4.054587935429052
1183,9.162062325079,11.422429906542057,8.28714953271028,4.11897470186155,-1.5608746238633262,-2.368521665250633
1188,9.331808995937322,12.15841121495327,7.875,3.945544188099046,-3.208464504608016,3.0108326253186024
1193,9.50155566679564,12.761915887850469,7.197897196261682,2.2979543073543898,-4.769339128471372,-4.536321155480029
1198,9.671302337653962,12.93855140186916,6.255841121495327,-0.4335762844064795,-5.8532798394874685,2.759929906542065
1203,9.841049008512286,12.614719626168224,5.210747663551402,-5.116200155996453,-6.720432408300428,2.723130841121507
1208,10.01079567937061,11.201635514018692,3.9742990654205608,-15.782176752395843,3.685398417455073,-0.5218776550552249
1213,10.180542350228931,7.256775700934579,6.461915887850467,-11.663202050534538,7.327439206469652,-2.2882327952421395
1218,10.35028902108725,7.242056074766355,6.461915887850467,-0.0433576284406488,0.0,-0.4817332200509767
1223,10.520035691945573,7.242056074766355,6.461915887850467,0.0,0.0,-3.813721325403564
1228,10.689782362803896,7.242056074766355,6.461915887850467,0.0,0.0,1.24447748513169
1233,10.85952903366222,7.242056074766355,6.461915887850467,6.503644266097187,-9.885539284467727,1.164188615123194
1238,11.029275704520543,9.45,3.105841121495327,7.717657862435492,-8.021161261520033,-2.4655373831775784
1243,11.19902237537886,9.86214953271028,3.738785046728972,-0.0867152568812977,3.7721136743364494,1.177570093457949
1248,11.368769046237183,9.42056074766355,4.386448598130841,-2.688172963320173,3.815471302777017,0.4817332200509743
