frame,timestamp,x_cm,y_cm,x_velocity_cm_per_s,y_velocity_cm_per_s,z_particle_velocity_cm_per_s
1004,-0.0097564427625371,18.708644859813084,12.114252336448596,0.4399386446982533,3.0795705128878472,-0.0735981308411231
1008,0.1575353642384129,18.782242990654204,12.629439252336448,-0.0439938644698326,1.6717668498534384,0.281011045029734
1012,0.324827171239356,18.69392523364486,12.67359813084112,0.2639631868189639,0.0439938644698273,0.4817332200509743
1016,0.4921189782403061,18.87056074766355,12.644158878504673,-1.5133889377620493,-0.3519509157586171,-11.996495327102846
1022,0.7430566887417243,18.06098130841121,12.526401869158878,-2.7804122344931184,-0.2815607326068984,-11.186915887850503
1026,0.9103484957426672,17.70771028037383,12.526401869158878,-0.2639631868189639,-0.1759754578793093,2.368521665250633
1030,1.0776403027436174,17.97266355140187,12.46752336448598,1.4517975275042965,-0.7478956959870645,1.324766355140185
1034,1.2449321097445605,18.19345794392523,12.276168224299065,3.387527564176698,-5.147282142969792,12.003186066270162
1038,1.4122239167455106,19.10607476635514,10.745327102803738,2.1556993590215443,-7.962889469038741,10.83899745114697
1042,1.5795157237464537,18.914719626168225,9.611915887850468,-2.287680952431069,-6.467098077064749,-2.901869158878537
1046,1.7468075307473967,18.340654205607475,8.581542056074767,-2.991582783948258,-9.854625641241311,1.51401869158878
1050,1.9140993377483468,17.91378504672897,6.314719626168224,-3.9154539378146263,-11.57038635556458,0.3311915887850481
1054,2.08139114474929,17.030607476635513,4.710280373831775,-3.387527564176698,-5.983165567896511,2.9706881903143545
1058,2.24868295175024,16.7803738317757,4.31285046728972,-1.803748443262915,1.4078036630344744,-0.6021665250637209
1062,2.415974758751183,16.427102803738318,5.181308411214953,0.307957051288786,3.871460073344802,-1.6860662701784186
1066,2.583266565752133,16.88341121495327,5.608177570093458,3.475515293116353,-4.707343498271522,2.1276550552251448
1070,2.750558372753076,17.589953271028037,3.606308411214953,8.842766758435475,-13.946055036935553,-0.5151869158878526
1074,2.9178501797540197,19.842056074766354,0.9420560747663552,8.402828113737014,-2.375668681370673,-0.8831775700934617
1078,3.085141986754969,20.40140186915888,2.811448598130841,-0.2199693223491313,9.678650183362006,-0.1839953271028045
1082,3.2524337937559125,19.768457943925235,4.180373831775701,-1.3198159340948197,9.106729945254248,0.883177570093446
1086,3.4197256007568626,19.95981308411215,5.858411214953271,1.3198159340948092,9.194717674193903,0.0
1090,3.5870174077578056,20.21004672897196,7.256775700934579,-0.6159141025775826,9.41468699654304,-1.140771028037388
1094,3.754309214758756,19.75373831775701,9.00841121495327,-2.595638003719807,11.26242930427579,0.5519859813084136
1098,3.921601021759699,19.341588785046728,11.025,-1.8037484432629531,10.866484524047577,1.0036108751062016
1102,4.088892828760642,19.150233644859814,12.644158878504673,-1.803748443262915,4.4873741759223815,0.1605777400169922
1106,4.256184635761592,18.738084112149533,12.526401869158878,-1.6717668498534384,0.1319815934094819,-0.4014443500424806
1110,4.423476442762535,18.59088785046729,12.688317757009344,-0.4839325091681059,0.5719202381077553,-0.0883177570093458
1114,4.590768249763485,18.576168224299064,12.717757009345794,-1.0998466117456884,-1.099846611745683,-1.089252336448597
1118,4.758060056764428,18.22289719626168,12.320327102803738,-2.551644139249985,-0.2639631868189639,-13.68925233644858
1122,4.925351863765378,17.722429906542054,12.629439252336448,-0.5279263736379279,-0.7918895604568919,-9.714953271028026
1130,5.259935477767264,12.46752336448598,14.92570093457944,-0.8798772893965465,1.8037484432629205,3.8137213254035625
1138,5.594519091769158,17.634112149532708,12.688317757009344,0.1319815934094872,-0.2199693223491366,0.4783878504672917
1142,5.761810898770108,17.796028037383177,12.585280373831775,0.4839325091681059,-0.0879877289396546,-0.4783878504672906
1146,5.929102705771051,17.796028037383177,12.658878504672897,-0.4399386446982732,0.1759754578793093,-0.4415887850467287
1150,6.096394512772001,17.648831775700934,12.644158878504673,-1.1878343406853324,-0.7918895604568919,-3.6531435853865712
1154,6.263686319772944,17.398598130841123,12.39392523364486,0.0879877289396565,-0.5279263736379392,2.8519275700934683
1158,6.430978126773887,17.678271028037383,12.46752336448598,1.4517975275042965,0.6159141025775826,-0.1419392523364481
1162,6.598269933774837,17.884345794392523,12.6,0.2639631868189639,0.7918895604568919,-5.84455744914785
1166,6.76556174077578,17.76658878504673,12.732476635514018,-0.8798772893965465,-1.6717668498534384,11.544392523364616
1170,6.93285354777673,17.589953271028037,12.040654205607476,0.2199693223491313,-0.4399386446982732,3.2873831775701245
1174,7.100145354777673,17.84018691588785,12.585280373831775,1.011858882806023,2.155699359021539,-4.379088785046719
1178,7.267437161778623,17.928504672897194,12.761915887850469,0.0,0.2639631868189639,-1.353255954175453
1182,7.434728968779567,17.84018691588785,12.67359813084112,0.1564226292260538,-4.3407279610229885,2.6495327102803827
1187,7.643843727530751,17.98738317757009,11.12803738317757,0.2737396011455989,-11.849014163873568,1.6057774001699214
1199,8.145719148533587,17.398598130841123,1.4425233644859812,3.959447802284533,-5.059294414030246,0.6021665250637209
1203,8.31301095553453,18.340654205607475,2.0018691588785047,0.2199693223491313,1.5397852564439558,0.1204333050127441
