frame,timestamp,x_cm,y_cm,x_velocity_cm_per_s,y_velocity_cm_per_s,z_particle_velocity_cm_per_s
1169,-0.0009689328932864,7.9485981308411215,0.986214953271028,-0.4356370909813046,-0.4356370909813046,-3.459112149532659
1174,0.167974741474147,7.875,0.9126168224299064,-0.6098919273738137,-0.3049459636869068,-2.171144859813091
1179,0.3369184158415876,7.742523364485981,0.8831775700934579,-0.784146763766332,-0.2613822545887769,2.167799490229393
1184,0.5058620902090212,7.610046728971962,0.8242990654205608,-0.95840160015885,-1.176220145649497,5.018054375531006
1204,1.1816367876787697,16.8392523364486,11.967056074766354,2.0197719672769376,0.5544472067034745,0.8831775700934617
1210,1.3843691969196923,17.148364485981308,11.967056074766354,1.0527896365381335,0.1452123636604328,-1.177570093457949
1216,1.5871016061606156,17.266121495327102,12.025934579439252,0.6732573224256394,0.1980168595369513,-0.6021665250637209
1221,1.7560452805280562,17.398598130841123,12.040654205607476,1.2277045291290938,0.2772236033517319,0.3612999150382325
1227,1.9587776897689797,17.722429906542054,12.128971962616822,1.227704529129117,0.118810115722173,2.1677994902293958
1237,2.2966650385038534,1.1186915887850466,6.874065420560748,1.0455290183551091,0.0,2.408666100254879
1242,2.465608712871287,18.208177570093454,12.084813084112149,-2.047494327612087,0.4792008000794224,1.0036108751062016
1252,2.803496061606161,0.397429906542056,6.932943925233644,-0.1742548363925182,-1.873239491219568,-0.3189252336448563
1257,2.9724397359736017,0.3679906542056074,6.40303738317757,4.53062574620547,-2.0474943276120863,0.3718642400393484
1267,3.310327084708476,20.21004672897196,12.084813084112149,-3.0930233459671963,0.3485096727850364,1.5823598130841143
1277,3.64821443344335,2.252102803738317,6.5207943925233645,7.144448292093241,1.8296757821214384,0.9233220050977056
1282,3.817158107810784,3.297196261682243,6.977102803738317,4.661316873499957,1.9603669094158684,-1.324766355140186
1292,4.155045456545658,20.23948598130841,12.173130841121496,-7.27513941938763,-1.306911272943884,-8.794976635514049
1302,4.492932805280532,1.236448598130841,6.800467289719626,5.401899928168061,1.2633475638457543,1.140771028037388
1307,4.661876479647965,3.194158878504673,7.168457943925233,6.40386523742504,0.4356370909812929,8.871920135938815
1312,4.830820154015406,3.400233644859813,6.9476635514018685,0.6098919273738137,-1.306911272943884,-1.5656329651656695
1317,4.999763828382839,3.400233644859813,6.726869158878505,-0.2178185454906477,-1.2633475638457543,-1.9269328802039023
1322,5.16870750275028,3.326635514018692,6.5207943925233645,-3.1365870550653265,-1.6554209457289228,-1.7262107051826667
1327,5.3376511771177135,2.340420560747664,6.167523364485981,-7.710776510368925,-2.962332218672807,-0.9634664401019536
1332,5.506594851485154,0.7212616822429906,5.519859813084112,-4.835571709892376,-12.45922080206504,-0.5620220900594729
