frame,timestamp,x_cm,y_cm,x_velocity_cm_per_s,y_velocity_cm_per_s,z_particle_velocity_cm_per_s
2273,5.540563030516992,20.195327102803738,2.355140186915888,5.515551931042933,1.0943555418736,0.2408666100254813
2277,5.708694245704876,21.15210280373832,2.664252336448598,3.720808842370235,1.5758719802979826,-0.0735981308411231
2281,5.876825460892761,21.4464953271028,2.8850467289719623,1.138129763548496,1.5320977586229738,-0.7627442650807256
2285,6.044956676080659,21.534813084112148,3.1794392523364485,-0.393967995074474,-1.006807098523668,-0.4857476635513884
2289,6.213087891268543,21.314018691588785,2.546495327102804,-2.6702275221715785,-1.0943555418735986,0.3211554800339783
2293,6.381219106456427,20.636915887850467,2.811448598130841,-1.926065753697536,2.4075821921219185,0.0735981308411231
2297,6.549350321644312,20.66635514018692,3.35607476635514,-0.612839103449216,2.144936862072253,0.2810110450297394
2305,6.885612752020094,9.052570093457945,3.311915887850468,-1.7071946453227385,2.144936862072165,0.5740654205607291
2313,7.221875182395863,19.82733644859813,4.3422897196261685,-1.138129763548544,-0.4815164384243839,-0.1204333050127441
2317,7.390006397583747,19.47406542056075,4.092056074766355,-4.246099502469393,-2.407582192121818,0.1839953271028077
2321,7.558137612771645,18.39953271028037,3.5327102803738315,-8.185779453214176,-3.2392924039457176,-0.0401444350042488
2325,7.7262688279595295,16.721495327102804,3.002803738317757,-8.579747448289012,1.0943555418736,-1.2444774851316631
2333,8.062531258335298,14.292757009345792,4.371728971962617,-6.3472621428668745,3.020421295571133,0.1839953271028077
2485,14.451517435475026,15.058177570093456,4.121495327102804,-2.057388418722281,-3.370615068970543,0.6021665250637303
2489,14.61964865066291,14.646028037383177,3.56214953271028,-2.144936862072256,-1.050581320198656,-0.5218776550552325
2493,14.787779865850794,14.336915887850466,3.768224299065421,-1.400775093598208,0.8754844334988799,0.0883177570093433
2497,14.955911081038678,14.175,3.8565420560747663,-0.569064881774248,0.0875484433498842,0.6021665250637068
2501,15.124042296226577,14.14556074766355,3.797663551401869,0.0,-0.1750968866997685,-0.0735981308411231
2505,15.29217351141446,14.175,3.797663551401869,0.175096886699776,0.043774221674944,-0.4817332200509837
2509,15.460304726602343,14.204439252336448,3.812383177570093,0.393967995074496,-0.087548443349888,0.132476635514015
2513,15.62843594179023,14.307476635514018,3.768224299065421,0.787935990148992,-0.087548443349888,-0.281011045029731
2517,15.796567156978114,14.469392523364483,3.7829439252336448,1.0943555418735538,0.8317102118239008,0.2575934579439309
2521,15.964698372166012,14.675467289719624,4.047897196261682,0.1750968866997685,1.181903985223438,0.1605777400169953
2525,16.132829587353896,14.528271028037382,4.180373831775701,-0.6566133251241599,0.831710211823936,-0.2207943925233583
2529,16.30096080254178,14.45467289719626,4.327570093457944,-0.262645330049664,0.262645330049664,0.0401444350042488
2545,16.97348566329333,14.631308411214953,4.371728971962617,1.575871980297984,1.3132266502483174,-0.1839953271028077
2633,20.67237239742685,12.173130841121496,3.223598130841121,-1.663420423647872,-0.2188711083747199,-0.240866610025493
2637,20.84050361261474,11.834579439252336,3.885981308411215,-1.31322665024832,1.8385173103476464,-0.521877655055235
2641,21.008634827802624,11.731542056074764,3.841822429906542,0.4815164384243839,-0.306419551724608,0.1605777400169891
2645,21.176766042990508,11.996495327102805,3.7829439252336448,1.0068070985236697,-0.3939679950744793,-0.2810110450297419
2649,21.34489725817841,12.070093457943925,3.709345794392523,-1.6634204236478016,-0.2626453300496529,0.6423109600679566
2653,21.51302847336629,11.43714953271028,3.694626168224299,-7.047649689665978,1.444549315273152,-0.5887850467289827
2657,21.68115968855417,9.700233644859813,4.195093457943925,-6.916327024641147,-1.4007750935982066,-0.4415887850467372
2661,21.84929090374206,9.11144859813084,3.223598130841121,-1.0068070985236697,-2.757775965521354,0.2007221750212442
2665,22.01742211892996,9.361682242990652,3.2677570093457944,3.326840847295604,0.963032876848726,-0.0802888700084976
2669,22.18555333411784,10.230140186915888,3.547429906542056,4.946487049268672,0.6128391034492147,-0.3612999150382395
2673,22.35368454930573,11.025,3.4738317757009343,3.020421295571136,-0.2188711083747199,-0.3974299065420451
2677,22.52181576449361,11.245794392523363,3.4738317757009343,0.525290660099328,0.043774221674944,0.3612999150382255
2681,22.68994697968149,11.201635514018692,3.4885514018691586,-1.6634204236478016,-0.3501937733995359,0.4047897196261771
2685,22.8580781948694,10.68644859813084,3.35607476635514,-4.114776837444562,1.181903985223438,0.6824553950722279
2689,23.02620941005728,9.817990654205609,3.885981308411215,-4.421196389169344,2.7577759655214704,-0.3211554800339883
2693,23.19434062524516,9.199766355140186,4.283411214953271,-2.582679078821696,3.283066625620797,-0.3974299065420451
2953,34.12286961245785,14.99929906542056,4.10677570093458,-1.6634204236478016,-3.458163512320428,0.0
2957,34.29100082764573,14.749065420560749,3.841822429906542,-0.612839103449216,-0.8754844334988799,0.0802888700084945
2961,34.459132042833616,14.79322429906542,3.812383177570093,-0.744161768474048,0.393967995074496,0.1103971962616846
2965,34.6272632580215,14.498831775700934,3.9742990654205608,-0.4377422167494399,0.131322665024832,-0.0802888700084976
2969,34.795394473209385,14.646028037383177,3.8565420560747663,1.3570008719232065,-0.4377422167494215,-0.3532710280373733
2973,34.96352568839728,14.955140186915887,3.8271028037383177,1.5320977586229751,0.0875484433498842,0.0401444350042472
2977,35.13165690358517,15.161214953271028,3.885981308411215,2.62645330049664,0.262645330049664,0.2575934579439309
2981,35.29978811877305,15.838317757009346,3.915420560747664,3.3706150689706824,0.043774221674944,0.1605777400169953
2985,35.467919333960936,16.294626168224298,3.9007009345794392,2.8890986305461817,0.1313226650248264,-0.1605777400169953
2989,35.636050549148834,16.80981308411215,3.959579439252337,2.582679078821592,-0.1750968866997685,-0.0441588785046716
2993,35.80418176433672,17.163084112149534,3.841822429906542,2.3200337487720266,0.131322665024832,0.0
2997,35.9723129795246,17.589953271028037,4.003738317757009,1.4007750935981973,1.0943555418736,-0.2575934579439309
3001,36.14044419471249,17.634112149532708,4.20981308411215,-2.8453244088713547,1.5758719802979813,0.1605777400169953
3045,37.989887561779256,14.086682242990651,3.9007009345794392,1.3570008719232065,-2.1449368620721625,-0.0802888700084945
3049,38.15801877696714,14.395794392523364,3.9742990654205608,2.40758219212192,0.0,-0.0735981308411257
