frame,timestamp,x_cm,y_cm,x_velocity_cm_per_s,y_velocity_cm_per_s
1476,0.0,4.518925233644859,5.078271028037383,-2.5023364485981814,0.4415887850467387
1482,0.19999999999999574,4.018457943925234,5.166588785046729,-2.0072217502124006,0.28101104502973645
1499,0.7666666666666657,12.997429906542056,20.033411214953272,-4.563084112149547,-4.6734813084112306
1505,0.9666666666666615,12.70303738317757,19.356308411214954,-1.2846219201359381,-1.7663551401869149
1510,1.1333333333333329,12.526401869158878,19.385747663551403,0.040144435004248066,1.4451996601529302
1516,1.3333333333333286,12.717757009345794,19.88621495327103,3.532710280373825,4.45603228547153
1521,1.5,13.821728971962616,21.0196261682243,8.39018691588784,7.1055649957519025
1540,2.133333333333333,7.933878504672897,8.890654205607476,-0.9233220050977055,0.32115548003398453
1546,2.3333333333333286,7.683644859813084,9.023130841121494,-1.5285765636233053,0.8492092020129474
1553,2.566666666666663,7.271495327102803,9.258644859813083,2.775700934579426,-17.253504672897122
1560,2.799999999999997,8.978971962616821,0.9714953271028037,6.899824766355166,-1.8215537383177614
1569,3.0999999999999943,10.951401869158879,8.28714953271028,7.317757009345766,14.761682242990595
1574,3.2666666666666657,12.39392523364486,7.860280373831776,4.0545879354290495,-5.941376380628711
1580,3.4666666666666615,12.438084112149532,6.108644859813084,-1.6860662701784186,-12.966652506372116
1600,4.133333333333333,14.704906542056074,21.593691588785045,-3.937500000000017,-2.281542056074776
1606,4.333333333333329,14.233878504672896,21.43177570093458,-1.2846219201359381,-0.44158878504672383
1611,4.5,14.233878504672896,21.43177570093458,-0.8028887000849613,4.0947323704332925
1617,4.699999999999996,13.93948598130841,22.933177570093456,2.0072217502124032,6.583687340696673
1622,4.866666666666667,14.969859813084112,23.845794392523363,3.5728547153780776,-0.7225998300764651
1628,5.066666666666663,15.249532710280373,22.668224299065418,-0.036799065420560904,-4.85747663551403
1634,5.266666666666666,14.955140186915887,21.902803738317758,-3.495911214953286,-3.2015186915887943
1640,5.4666666666666615,13.851168224299064,21.387616822429905,-1.2043330501274419,-1.1641886151231986
1645,5.633333333333333,14.513551401869158,21.47593457943925,1.926932880203907,1.0036108751062065
1651,5.833333333333329,14.557710280373831,21.755607476635515,0.4415887850467287,0.2810110450297413
1656,6.0,14.675467289719625,21.578971962616823,-1.4451996601529302,-0.7225998300764651
1662,6.199999999999996,14.027803738317756,21.490654205607477,0.7225998300764651,1.7663551401869149
1667,6.366666666666667,14.940420560747663,22.226635514018692,2.448810535259132,6.704120645709422
1673,6.566666666666663,14.925700934579439,23.948831775700935,0.3311915887850481,8.353387850467312
1679,6.766666666666666,15.072897196261682,25.567990654205605,0.7359813084112181,3.6799065420560813
1685,6.9666666666666615,15.220093457943925,25.420794392523362,-0.7225998300764651,0.5620220900594729
1696,7.333333333333329,7.742523364485981,8.655140186915888,0.48173322005097674,2.5692438402718762
1701,7.5,14.984579439252336,26.7161214953271,-2.2882327952421373,-5.580076465590478
1712,7.866666666666667,6.358878504672897,5.549299065420561,-4.375743415463036,-4.2954545454545405
1718,8.066666666666663,5.299065420560748,5.03411214953271,-4.599883177570111,-1.1039719626168272
1724,8.266666666666666,4.518925233644859,5.107710280373832,-3.8639018691588927,-2.2815420560747737
1730,8.466666666666661,3.753504672897196,4.121495327102804,-3.492565845369578,-2.5692438402718736
1735,8.633333333333333,3.2383177570093458,4.165654205607477,-3.0509770603228503,4.014443500424804
1741,8.833333333333329,2.6348130841121495,5.593457943925234,14.204439252336496,10.671728971962656
1747,9.033333333333331,8.920093457943924,8.434345794392524,9.90088539104772,4.439129365469753
1760,9.466666666666661,8.9053738317757,8.404906542056075,-1.8154205607476575,0.9813084112149486
1765,9.633333333333333,7.830841121495327,9.023130841121494,-0.029439252336448618,-15.014018691588786
1775,9.966666666666661,8.890654205607476,0.8978971962616822,-3.035922897196273,0.0
1781,10.166666666666664,6.211682242990654,9.023130841121494,-2.681074766355127,16.780373831775634
1789,10.43333333333333,7.639485981308411,8.72873831775701,-2.06849483521889,4.322921790457455
1800,10.799999999999997,4.901635514018691,11.760981308411214,-3.53271028037381,4.675645959318277
1806,11.0,5.637616822429907,11.378271028037382,4.379088785046745,-0.07359813084112181
1812,11.199999999999996,6.653271028037383,11.731542056074765,4.175021240441794,-0.7627442650807084
1817,11.366666666666667,7.168457943925233,11.098598130841122,3.7735768903993154,-4.175021240441794
1823,11.566666666666663,8.036915887850467,10.200700934579439,4.710280373831791,-5.3726635514018914
1829,11.766666666666666,9.052570093457943,8.949532710280373,4.563084112149547,-5.924649532710301
1835,11.966666666666661,9.86214953271028,7.830841121495327,1.7663551401869149,-5.3793542905692355
1840,12.133333333333333,9.700233644859813,6.977102803738317,-2.368521665250636,-14.451996601529293
1846,12.333333333333329,8.993691588785046,2.5317757009345794,-4.2553101104502895,-4.175021240441794
1851,12.5,8.139953271028038,5.446261682242991,-5.218776550552243,5.3793542905692355
1857,12.699999999999996,7.080140186915887,4.504205607476635,-3.813721325403564,0.12043330501274419
1862,12.866666666666667,6.741588785046729,5.490420560747664,-3.6129991503823233,2.5692438402718762
1868,13.066666666666663,5.7553738317757,5.446261682242991,-4.673481308411232,0.0
1874,13.266666666666666,4.872196261682243,5.490420560747664,-4.195093457943939,0.8831775700934594
